id_feature_value;id_lang;value;
"18174";"1";"No";
"18175";"1";"No";
"18176";"1";"No";
"18177";"1";"No";
"18178";"1";"No";
"18179";"1";"No";
"18180";"1";"No";
"18181";"1";"No";
"18182";"1";"No";
"18183";"1";"No";
"18184";"1";"No";
"18185";"1";"No";
"18186";"1";"No";
"18187";"1";"No";
"18188";"1";"No";
"18189";"1";"No";
"18190";"1";"No";
"18191";"1";"No";
"18192";"1";"No";
"18193";"1";"No";
"18194";"1";"No";
"18195";"1";"No";
"18196";"1";"No";
"18197";"1";"No";
"18198";"1";"No";
"18199";"1";"No";
"18200";"1";"No";
"18201";"1";"No";
"18202";"1";"No";
"18203";"1";"No";
"18204";"1";"No";
"18205";"1";"No";
"18206";"1";"No";
"18207";"1";"No";
"18208";"1";"No";
"18209";"1";"No";
"18210";"1";"No";
"18211";"1";"No";
"18212";"1";"No";
"18213";"1";"No";
"18214";"1";"No";
"18215";"1";"No";
"18216";"1";"No";
"18217";"1";"No";
"18218";"1";"No";
"18219";"1";"No";
"18220";"1";"No";
"18221";"1";"No";
"18222";"1";"No";
"18223";"1";"No";
"18224";"1";"No";
"18225";"1";"No";
"18226";"1";"No";
"18227";"1";"No";
"18228";"1";"No";
"18229";"1";"No";
"18230";"1";"No";
"18231";"1";"No";
"18232";"1";"No";
"18233";"1";"No";
"18234";"1";"No";
"18235";"1";"No";
"18236";"1";"No";
"18237";"1";"No";
"18238";"1";"No";
"18239";"1";"No";
"18240";"1";"No";
"18241";"1";"No";
"18242";"1";"No";
"18243";"1";"No";
"18244";"1";"No";
"18245";"1";"No";
"18246";"1";"No";
"18247";"1";"No";
"18248";"1";"No";
"18249";"1";"No";
"18250";"1";"No";
"18251";"1";"No";
"18252";"1";"No";
"18253";"1";"No";
"18254";"1";"No";
"18255";"1";"No";
"18256";"1";"No";
"18257";"1";"No";
"18258";"1";"No";
"18259";"1";"No";
"18260";"1";"No";
"18261";"1";"No";
"18262";"1";"No";
"18263";"1";"No";
"18264";"1";"No";
"18265";"1";"No";
"18266";"1";"No";
"18267";"1";"No";
"18268";"1";"No";
"18269";"1";"No";
"18270";"1";"No";
"18271";"1";"No";
"18272";"1";"No";
"18273";"1";"No";
"18274";"1";"No";
"18275";"1";"No";
"18276";"1";"No";
"18277";"1";"No";
"18278";"1";"No";
"18279";"1";"No";
"18280";"1";"No";
"18281";"1";"No";
"18282";"1";"No";
"18283";"1";"No";
"18284";"1";"No";
"18285";"1";"No";
"18286";"1";"No";
"18287";"1";"No";
"18288";"1";"No";
"18289";"1";"No";
"18290";"1";"No";
"18291";"1";"No";
"18292";"1";"No";
"18293";"1";"No";
"18294";"1";"No";
"18295";"1";"No";
"18296";"1";"No";
"18297";"1";"No";
"18298";"1";"No";
"18299";"1";"No";
"18300";"1";"No";
"18301";"1";"No";
"18302";"1";"No";
"18303";"1";"No";
"18304";"1";"No";
"18305";"1";"No";
"18306";"1";"No";
"18307";"1";"No";
"18308";"1";"No";
"18309";"1";"No";
"18310";"1";"No";
"18311";"1";"No";
"18312";"1";"No";
"18313";"1";"No";
"18314";"1";"No";
"18315";"1";"No";
"18316";"1";"No";
"18317";"1";"No";
"18318";"1";"No";
"18319";"1";"No";
"18320";"1";"No";
"18321";"1";"No";
"18322";"1";"No";
"18323";"1";"No";
"18324";"1";"No";
"18325";"1";"No";
"18326";"1";"Si";
"18327";"1";"No";
"18328";"1";"No";
"18329";"1";"Si";
"18330";"1";"No";
"18331";"1";"No";
"18332";"1";"Si";
"18333";"1";"No";
"18334";"1";"No";
"18335";"1";"No";
"18336";"1";"No";
"18337";"1";"Si";
"18338";"1";"No";
"18339";"1";"No";
"18340";"1";"No";
"18341";"1";"No";
"18342";"1";"No";
"18343";"1";"No";
"18344";"1";"No";
"18345";"1";"No";
"18346";"1";"No";
"18347";"1";"Si";
"18348";"1";"No";
"18349";"1";"No";
"18350";"1";"Si";
"18351";"1";"No";
"18352";"1";"No";
"18353";"1";"Si";
"18354";"1";"No";
"18355";"1";"No";
"18356";"1";"No";
"18357";"1";"No";
"18358";"1";"Si";
"18359";"1";"No";
"18360";"1";"No";
"18361";"1";"No";
"18362";"1";"No";
"18363";"1";"Si";
"18364";"1";"No";
"18365";"1";"No";
"18366";"1";"No";
"18367";"1";"Si";
"18368";"1";"No";
"18369";"1";"No";
"18370";"1";"Si";
"18371";"1";"No";
"18372";"1";"No";
"18373";"1";"Si";
"18374";"1";"No";
"18375";"1";"No";
"18376";"1";"Si";
"18377";"1";"No";
"18378";"1";"Si";
"18379";"1";"No";
"18380";"1";"No";
"18381";"1";"No";
"18382";"1";"Si";
"18383";"1";"No";
"18384";"1";"Si";
"18385";"1";"No";
"18386";"1";"Si";
"18387";"1";"No";
"18388";"1";"No";
"18389";"1";"No";
"18390";"1";"Si";
"18391";"1";"No";
"18392";"1";"Si";
"18393";"1";"No";
"18394";"1";"No";
"18395";"1";"No";
"18396";"1";"Si";
"18397";"1";"No";
"18398";"1";"No";
"18399";"1";"Si";
"18400";"1";"No";
"18401";"1";"No";
"18402";"1";"Si";
"18403";"1";"No";
"18404";"1";"Si";
"18405";"1";"No";
"18406";"1";"No";
"18407";"1";"Si";
"18408";"1";"No";
"18409";"1";"No";
"18410";"1";"No";
"18411";"1";"No";
"18412";"1";"No";
"18413";"1";"Si";
"18414";"1";"No";
"18415";"1";"No";
"18416";"1";"Si";
"18417";"1";"No";
"18418";"1";"Si";
"18419";"1";"No";
"18420";"1";"No";
"18421";"1";"No";
"18422";"1";"No";
"18423";"1";"Si";
"18424";"1";"Si";
"18425";"1";"No";
"18426";"1";"No";
"18427";"1";"No";
"18428";"1";"Si";
"18429";"1";"No";
"18430";"1";"No";
"18431";"1";"No";
"18432";"1";"No";
"18433";"1";"No";
"18434";"1";"No";
"18435";"1";"Si";
"18436";"1";"No";
"18437";"1";"No";
"18438";"1";"Si";
"18439";"1";"No";
"18440";"1";"No";
"18441";"1";"Si";
"18442";"1";"No";
"18443";"1";"No";
"18444";"1";"Si";
"18445";"1";"No";
"18446";"1";"No";
"18447";"1";"No";
"18448";"1";"No";
"18449";"1";"No";
"18450";"1";"Si";
"18451";"1";"No";
"18452";"1";"No";
"18453";"1";"No";
"18454";"1";"Si";
"18455";"1";"No";
"18456";"1";"No";
"18457";"1";"Si";
"18458";"1";"No";
"18459";"1";"No";
"18460";"1";"Si";
"18461";"1";"Si";
"18462";"1";"No";
"18463";"1";"No";
"18464";"1";"No";
"18465";"1";"Si";
"18466";"1";"No";
"18467";"1";"No";
"18468";"1";"Si";
"18469";"1";"No";
"18470";"1";"No";
"18471";"1";"No";
"18472";"1";"No";
"18473";"1";"No";
"18474";"1";"Si";
"18475";"1";"No";
"18476";"1";"No";
"18477";"1";"Si";
"18478";"1";"No";
"18479";"1";"Si";
"18480";"1";"No";
"18481";"1";"No";
"18482";"1";"No";
"18483";"1";"No";
"18484";"1";"Si";
"18485";"1";"No";
"18486";"1";"Si";
"18487";"1";"No";
"18488";"1";"No";
"18489";"1";"No";
"18490";"1";"Si";
"18491";"1";"No";
"18492";"1";"No";
"18493";"1";"Si";
"18494";"1";"No";
"18495";"1";"No";
"18496";"1";"Si";
"18497";"1";"No";
"18498";"1";"No";
"18499";"1";"Si";
"18500";"1";"No";
"18501";"1";"Si";
"18502";"1";"No";
"18503";"1";"No";
"18504";"1";"Si";
"18505";"1";"No";
"18506";"1";"Si";
"18507";"1";"No";
"18508";"1";"Si";
"18509";"1";"No";
"18510";"1";"Si";
"18511";"1";"No";
"18512";"1";"Si";
"18513";"1";"Si";
"18514";"1";"Si";
"18515";"1";"Si";
"18516";"1";"No";
"18517";"1";"Si";
"18518";"1";"No";
"18519";"1";"Si";
"18520";"1";"Si";
"18521";"1";"Si";
"18522";"1";"No";
"18523";"1";"Si";
"18524";"1";"Si";
"18525";"1";"No";
"18526";"1";"Si";
"18527";"1";"Si";
"18528";"1";"Si";
"18529";"1";"Si";
"18530";"1";"Si";
"18531";"1";"No";
"18532";"1";"Si";
"18533";"1";"Si";
"18534";"1";"No";
"18535";"1";"No";
"18536";"1";"Si";
"18537";"1";"No";
"18538";"1";"Si";
"18539";"1";"Si";
"18540";"1";"No";
"18541";"1";"Si";
"18542";"1";"Si";
"18543";"1";"Si";
"18544";"1";"No";
"18545";"1";"Si";
"18546";"1";"No";
"18547";"1";"No";
"18548";"1";"No";
"18549";"1";"No";
"18550";"1";"Si";
"18551";"1";"No";
"18552";"1";"Si";
"18553";"1";"No";
"18554";"1";"No";
"18555";"1";"Si";
"18556";"1";"No";
"18557";"1";"Si";
"18558";"1";"No";
"18559";"1";"No";
"18560";"1";"Si";
"18561";"1";"No";
"18562";"1";"Si";
"18563";"1";"No";
"18564";"1";"Si";
"18565";"1";"No";
"18566";"1";"Si";
"18567";"1";"No";
"18568";"1";"No";
"18569";"1";"Si";
"18570";"1";"No";
"18571";"1";"Si";
"18572";"1";"No";
"18573";"1";"No";
"18574";"1";"Si";
"18575";"1";"Si";
"18576";"1";"No";
"18577";"1";"Si";
"18578";"1";"No";
"18579";"1";"No";
"18580";"1";"No";
"18581";"1";"No";
"18582";"1";"Si";
"18583";"1";"Si";
"18584";"1";"No";
"18585";"1";"No";
"18586";"1";"Si";
"18587";"1";"No";
"18588";"1";"Si";
"18589";"1";"Si";
"18590";"1";"No";
"18591";"1";"Si";
"18592";"1";"Si";
"18593";"1";"No";
"18594";"1";"Si";
"18595";"1";"Si";
"18596";"1";"No";
"18597";"1";"No";
"18598";"1";"Caja";
"18599";"1";"Si";
"18600";"1";"Spray";
"18601";"1";"No";
"18602";"1";"Caja";
"18603";"1";"Si";
"18604";"1";"Caja";
"18605";"1";"Caja";
"18606";"1";"Tarro";
"18607";"1";"Si";
"18608";"1";"Si";
"18609";"1";"No";
"18610";"1";"Caja";
"18611";"1";"Caja";
"18612";"1";"Bolsa";
"18613";"1";"No";
"18614";"1";"Si";
"18615";"1";"No";
"18616";"1";"Frasco";
"18617";"1";"Caja";
"18618";"1";"Caja";
"18619";"1";"No";
"18620";"1";"Si";
"18621";"1";"Si";
"18622";"1";"Tarro";
"18623";"1";"No";
"18624";"1";"Caja";
"18625";"1";"Caja";
"18626";"1";"Si";
"18627";"1";"Si";
"18628";"1";"Frasco";
"18629";"1";"No";
"18630";"1";"Caja";
"18631";"1";"Tubo";
"18632";"1";"No";
"18633";"1";"Si";
"18634";"1";"Frasco";
"18635";"1";"No";
"18636";"1";"Caja";
"18638";"1";"No";
"18639";"1";"Si";
"18640";"1";"Aerosol";
"18641";"1";"No";
"18642";"1";"Caja";
"18643";"1";"No";
"18644";"1";"Caja";
"18645";"1";"No";
"18646";"1";"Caja";
"18647";"1";"Caja";
"18648";"1";"No";
"18649";"1";"No";
"18650";"1";"Frasco";
"18651";"1";"Si";
"18652";"1";"Caja";
"18653";"1";"Frasco";
"18654";"1";"Caja";
"18655";"1";"No";
"18656";"1";"Si";
"18657";"1";"Si";
"18658";"1";"Aerosol";
"18659";"1";"Frasco";
"18660";"1";"No";
"18661";"1";"Si";
"18662";"1";"Tubo";
"18663";"1";"Si";
"18664";"1";"Caja";
"18665";"1";"Caja";
"18666";"1";"No";
"18667";"1";"Si";
"18668";"1";"Caja";
"18669";"1";"Si";
"18670";"1";"Aerosol";
"18671";"1";"Frasco";
"18672";"1";"No";
"18673";"1";"Si";
"18674";"1";"Caja";
"18675";"1";"Si";
"18676";"1";"Caja";
"18677";"1";"Caja";
"18678";"1";"No";
"18679";"1";"Si";
"18680";"1";"Caja";
"18681";"1";"Si";
"18682";"1";"Spray";
"18683";"1";"Caja";
"18684";"1";"No";
"18685";"1";"Si";
"18686";"1";"Caja";
"18687";"1";"Si";
"18688";"1";"Empaque";
"18689";"1";"No";
"18690";"1";"Frasco";
"18691";"1";"Si";
"18692";"1";"Caja";
"18693";"1";"Si";
"18694";"1";"Empaque";
"18695";"1";"No";
"18696";"1";"Caja";
"18697";"1";"Si";
"18698";"1";"Frasco";
"18699";"1";"Empaque";
"18700";"1";"Si";
"18701";"1";"No";
"18702";"1";"Caja";
"18703";"1";"Si";
"18704";"1";"Tubo";
"18705";"1";"Empaque";
"18706";"1";"Si";
"18707";"1";"No";
"18708";"1";"Caja";
"18709";"1";"Si";
"18710";"1";"Empaque";
"18711";"1";"Caja";
"18712";"1";"No";
"18713";"1";"Si";
"18714";"1";"Caja";
"18715";"1";"Si";
"18716";"1";"Bolsa";
"18717";"1";"Frasco";
"18718";"1";"No";
"18719";"1";"Si";
"18720";"1";"Caja";
"18721";"1";"Si";
"18722";"1";"Caja";
"18723";"1";"No";
"18724";"1";"Frasco";
"18725";"1";"No";
"18726";"1";"Caja";
"18727";"1";"Si";
"18728";"1";"Caja";
"18729";"1";"No";
"18730";"1";"Caja";
"18731";"1";"Si";
"18732";"1";"Frasco";
"18733";"1";"Caja";
"18734";"1";"No";
"18735";"1";"Si";
"18736";"1";"Caja";
"18737";"1";"Si";
"18738";"1";"Tubo";
"18739";"1";"Caja";
"18740";"1";"No";
"18741";"1";"Si";
"18742";"1";"Frasco";
"18743";"1";"Si";
"18744";"1";"Frasco";
"18745";"1";"Caja";
"18746";"1";"Si";
"18747";"1";"Si";
"18748";"1";"Tubo";
"18749";"1";"No";
"18750";"1";"Caja";
"18751";"1";"Tubo";
"18752";"1";"Si";
"18753";"1";"No";
"18754";"1";"Caja";
"18755";"1";"Si";
"18756";"1";"Caja";
"18757";"1";"Caja";
"18758";"1";"Tubo";
"18759";"1";"No";
"18760";"1";"Si";
"18761";"1";"No";
"18762";"1";"Tubo";
"18763";"1";"Frasco";
"18764";"1";"No";
"18765";"1";"Si";
"18766";"1";"Caja";
"18767";"1";"Si";
"18768";"1";"Caja";
"18769";"1";"Caja";
"18770";"1";"Caja";
"18771";"1";"Si";
"18772";"1";"Si";
"18773";"1";"No";
"18774";"1";"Frasco";
"18775";"1";"Caja";
"18776";"1";"Caja";
"18777";"1";"No";
"18778";"1";"Si";
"18779";"1";"Si";
"18780";"1";"Caja";
"18781";"1";"Frasco";
"18782";"1";"No";
"18783";"1";"No";
"18784";"1";"Caja";
"18785";"1";"Si";
"18786";"1";"Caja";
"18787";"1";"Frasco";
"18788";"1";"No";
"18789";"1";"Si";
"18790";"1";"Caja";
"18791";"1";"Si";
"18792";"1";"Caja";
"18793";"1";"Caja";
"18794";"1";"No";
"18795";"1";"Si";
"18637";"1";"Caja";
"18796";"1";"Frasco";
"18797";"1";"Si";
"18798";"1";"Caja";
"18799";"1";"Caja";
"18800";"1";"No";
"18801";"1";"Si";
"18802";"1";"Frasco";
"18803";"1";"No";
"18804";"1";"Caja";
"18805";"1";"Caja";
"18806";"1";"No";
"18807";"1";"Si";
"18808";"1";"Caja";
"18809";"1";"Si";
"18810";"1";"Caja";
"18811";"1";"Caja";
"18812";"1";"No";
"18813";"1";"Si";
"18814";"1";"Caja";
"18815";"1";"Si";
"18816";"1";"Caja";
"18817";"1";"Caja";
"18818";"1";"No";
"18819";"1";"Si";
"18820";"1";"Caja";
"18821";"1";"Si";
"18822";"1";"Caja";
"18823";"1";"Caja";
"18824";"1";"Si";
"18825";"1";"No";
"18826";"1";"Caja";
"18827";"1";"Si";
"18828";"1";"Caja";
"18829";"1";"Caja";
"18830";"1";"No";
"18831";"1";"Si";
"18832";"1";"Frasco";
"18833";"1";"Caja";
"18834";"1";"Caja";
"18835";"1";"Si";
"18836";"1";"No";
"18837";"1";"Si";
"18838";"1";"Caja";
"18839";"1";"Caja";
"18840";"1";"Caja";
"18841";"1";"No";
"18842";"1";"Si";
"18843";"1";"Si";
"18844";"1";"Tubo";
"18845";"1";"Caja";
"18846";"1";"No";
"18847";"1";"Si";
"18848";"1";"Caja";
"18849";"1";"No";
"18850";"1";"Tubo";
"18851";"1";"Caja";
"18852";"1";"No";
"18853";"1";"Si";
"18854";"1";"Caja";
"18855";"1";"Si";
"18856";"1";"Frasco";
"18857";"1";"Caja";
"18858";"1";"Frasco";
"18859";"1";"No";
"18860";"1";"Si";
"18861";"1";"Si";
"18862";"1";"Frasco";
"18863";"1";"Caja";
"18864";"1";"No";
"18865";"1";"Si";
"18866";"1";"Caja";
"18867";"1";"No";
"18868";"1";"Caja";
"18869";"1";"Frasco";
"18870";"1";"No";
"18871";"1";"Si";
"18872";"1";"Caja";
"18873";"1";"Si";
"18874";"1";"Caja";
"18875";"1";"Frasco";
"18876";"1";"Si";
"18877";"1";"No";
"18878";"1";"Frasco";
"18879";"1";"Si";
"18880";"1";"Caja";
"18881";"1";"Frasco";
"18882";"1";"Si";
"18883";"1";"No";
"18884";"1";"Caja";
"18885";"1";"Si";
"18886";"1";"Frasco";
"18887";"1";"Caja";
"18888";"1";"No";
"18889";"1";"No";
"18890";"1";"Frasco";
"18891";"1";"Si";
"18892";"1";"Caja";
"18893";"1";"Frasco";
"18894";"1";"No";
"18895";"1";"No";
"18896";"1";"Frasco";
"18897";"1";"Caja";
"18898";"1";"Caja";
"18899";"1";"No";
"18900";"1";"Si";
"18901";"1";"Si";
"18902";"1";"Caja";
"18903";"1";"Frasco";
"18904";"1";"Caja";
"18905";"1";"Si";
"18906";"1";"No";
"18907";"1";"Si";
"18908";"1";"Frasco";
"18909";"1";"Caja";
"18910";"1";"No";
"18911";"1";"Si";
"18912";"1";"Caja";
"18913";"1";"Si";
"18914";"1";"Frasco";
"18915";"1";"No";
"18916";"1";"Caja";
"18917";"1";"Si";
"18918";"1";"Caja";
"18919";"1";"Si";
"18920";"1";"Frasco";
"18921";"1";"No";
"18922";"1";"Caja";
"18923";"1";"Caja";
"18924";"1";"Si";
"18925";"1";"Si";
"18926";"1";"Frasco";
"18927";"1";"No";
"18928";"1";"Caja";
"18929";"1";"Caja";
"18930";"1";"Si";
"18931";"1";"No";
"18932";"1";"Frasco";
"18933";"1";"No";
"18934";"1";"Caja";
"18935";"1";"Caja";
"18936";"1";"Si";
"18937";"1";"Si";
"18938";"1";"Frasco";
"18939";"1";"No";
"18940";"1";"Caja";
"18941";"1";"Caja";
"18942";"1";"Si";
"18943";"1";"Si";
"18944";"1";"Frasco";
"18945";"1";"No";
"18946";"1";"Caja";
"18947";"1";"Caja";
"18948";"1";"Si";
"18949";"1";"120g";
"18950";"1";"Si";
"18951";"1";"Frasco";
"18952";"1";"No";
"18953";"1";"Caja";
"18954";"1";"Si";
"18955";"1";"Tubo";
"18956";"1";"Si";
"18957";"1";"Frasco";
"18958";"1";"No";
"18959";"1";"Caja";
"18960";"1";"Caja";
"18961";"1";"Si";
"18962";"1";"Si";
"18963";"1";"Frasco";
"18964";"1";"No";
"18965";"1";"Caja";
"18966";"1";"Si";
"18967";"1";"Frasco";
"18968";"1";"Si";
"18969";"1";"Frasco";
"18970";"1";"No";
"18971";"1";"Spray";
"18972";"1";"Caja";
"18973";"1";"Si";
"18974";"1";"Si";
"18975";"1";"Frasco";
"18976";"1";"No";
"18977";"1";"Frasco";
"18978";"1";"Si";
"18979";"1";"Caja";
"18980";"1";"Si";
"18981";"1";"Frasco";
"18982";"1";"No";
"18983";"1";"Tarro";
"18984";"1";"No";
"18985";"1";"Tubo";
"18986";"1";"Frasco";
"18987";"1";"No";
"18988";"1";"No";
"18989";"1";"Caja";
"18990";"1";"No";
"18991";"1";"Frasco";
"18992";"1";"No";
"18993";"1";"Tarro";
"18994";"1";"No";
"18995";"1";"Frasco";
"18996";"1";"No";
"18997";"1";"Spray";
"18998";"1";"No";
"18999";"1";"Frasco";
"19000";"1";"No";
"19001";"1";"Spray";
"19002";"1";"No";
"19003";"1";"Frasco";
"19004";"1";"No";
"19005";"1";"Empaque";
"19006";"1";"No";
"19007";"1";"Frasco";
"19008";"1";"No";
"19009";"1";"Caja";
"19010";"1";"No";
"19011";"1";"Frasco";
"19012";"1";"No";
"19013";"1";"Caja";
"19014";"1";"No";
"19015";"1";"Frasco";
"19016";"1";"No";
"19017";"1";"Tarro";
"19018";"1";"No";
"19019";"1";"Frasco";
"19020";"1";"No";
"19021";"1";"Bolsa";
"19022";"1";"No";
"19023";"1";"Frasco";
"19024";"1";"No";
"19025";"1";"Frasco";
"19026";"1";"No";
"19027";"1";"Frasco";
"19028";"1";"No";
"19029";"1";"Frasco";
"19030";"1";"No";
"19031";"1";"Frasco";
"19032";"1";"No";
"19033";"1";"Frasco";
"19034";"1";"No";
"19035";"1";"Frasco";
"19036";"1";"No";
"19037";"1";"Frasco";
"19038";"1";"No";
"19039";"1";"Frasco";
"19040";"1";"No";
"19041";"1";"Frasco";
"19042";"1";"No";
"19043";"1";"Frasco";
"19044";"1";"No";
"19045";"1";"Frasco";
"19046";"1";"No";
"19047";"1";"Frasco";
"19048";"1";"No";
"19049";"1";"Frasco";
"19050";"1";"No";
"19051";"1";"Frasco";
"19052";"1";"No";
"19053";"1";"Frasco";
"19054";"1";"No";
"19055";"1";"Frasco";
"19056";"1";"No";
"19057";"1";"Frasco";
"19058";"1";"No";
"19059";"1";"Aerosol";
"19060";"1";"No";
"19061";"1";"Frasco";
"19062";"1";"No";
"19063";"1";"Frasco";
"19064";"1";"No";
"19065";"1";"Frasco";
"19066";"1";"No";
"19067";"1";"Barra";
"19068";"1";"No";
"19069";"1";"Frasco";
"19070";"1";"No";
"19071";"1";"Barra";
"19072";"1";"No";
"19073";"1";"Frasco";
"19074";"1";"No";
"19075";"1";"Frasco";
"19076";"1";"No";
"19077";"1";"Frasco";
"19078";"1";"No";
"19079";"1";"Bolsa";
"19080";"1";"No";
"19081";"1";"Caja";
"19082";"1";"No";
"19083";"1";"Frasco";
"19084";"1";"No";
"19085";"1";"Tubo";
"19086";"1";"No";
"19087";"1";"Frasco";
"19088";"1";"No";
"19089";"1";"Tubo";
"19090";"1";"No";
"19091";"1";"Roll-On";
"19092";"1";"No";
"19093";"1";"Tubo";
"19094";"1";"No";
"19095";"1";"Frasco";
"19096";"1";"No";
"19097";"1";"Bolsa";
"19098";"1";"No";
"19099";"1";"Tubo";
"19100";"1";"No";
"19101";"1";"Tubo";
"19102";"1";"Bolsa";
"19103";"1";"No";
"19104";"1";"No";
"19105";"1";"Frasco";
"19106";"1";"No";
"19107";"1";"Barra";
"19108";"1";"Bolsa";
"19109";"1";"No";
"19110";"1";"No";
"19111";"1";"Frasco";
"19112";"1";"No";
"19113";"1";"Bolsa";
"19114";"1";"Frasco";
"19115";"1";"No";
"19116";"1";"No";
"19117";"1";"Roll-On";
"19118";"1";"No";
"19119";"1";"Barra";
"19120";"1";"Bolsa";
"19121";"1";"No";
"19122";"1";"No";
"19123";"1";"Roll-On";
"19124";"1";"Bolsa";
"19125";"1";"Caja";
"19126";"1";"No";
"19127";"1";"No";
"19128";"1";"No";
"19129";"1";"Caja";
"19130";"1";"Bolsa";
"19131";"1";"Frasco Spray";
"19132";"1";"No";
"19133";"1";"No";
"19134";"1";"No";
"19135";"1";"Bolsa";
"19136";"1";"Caja";
"19137";"1";"No";
"19138";"1";"No";
"19139";"1";"Bolsa";
"19140";"1";"No";
"19141";"1";"Frasco";
"19142";"1";"Bolsa";
"19143";"1";"No";
"19144";"1";"No";
"19145";"1";"Bolsa";
"19146";"1";"No";
"19147";"1";"Frasco";
"19148";"1";"Bolsa";
"19149";"1";"Bolsa";
"19150";"1";"No";
"19151";"1";"No";
"19152";"1";"No";
"19153";"1";"Bolsa";
"19154";"1";"Frasco";
"19155";"1";"Bolsa";
"19156";"1";"No";
"19157";"1";"Si";
"19158";"1";"No";
"19159";"1";"Bolsa";
"19160";"1";"No";
"19161";"1";"Frasco";
"19162";"1";"No";
"19163";"1";"Caja";
"19164";"1";"No";
"19165";"1";"Frasco";
"19166";"1";"Caja";
"19167";"1";"No";
"19168";"1";"Bolsa";
"19169";"1";"No";
"19170";"1";"No";
"19171";"1";"Bolsa";
"19172";"1";"Caja";
"19173";"1";"Frasco";
"19174";"1";"No";
"19175";"1";"No";
"19176";"1";"No";
"19177";"1";"Bolsa";
"19178";"1";"Frasco";
"19179";"1";"Bolsa";
"19180";"1";"No";
"19181";"1";"No";
"19182";"1";"No";
"19183";"1";"Bolsa";
"19184";"1";"Bolsa";
"19185";"1";"Tubo";
"19186";"1";"No";
"19187";"1";"No";
"19188";"1";"No";
"19189";"1";"Bolsa";
"19190";"1";"Bolsa";
"19191";"1";"Caja";
"19192";"1";"No";
"19193";"1";"No";
"19194";"1";"No";
"19195";"1";"Bolsa";
"19196";"1";"Frasco";
"19197";"1";"Frasco";
"19198";"1";"No";
"19199";"1";"No";
"19200";"1";"No";
"19201";"1";"Frasco";
"19202";"1";"Frasco";
"19203";"1";"Bolsa";
"19204";"1";"No";
"19205";"1";"No";
"19206";"1";"No";
"19207";"1";"Frasco";
"19208";"1";"Frasco";
"19209";"1";"No";
"19210";"1";"No";
"19211";"1";"Caja";
"19212";"1";"Si";
"19213";"1";"Frasco";
"19214";"1";"Frasco";
"19215";"1";"No";
"19216";"1";"No";
"19217";"1";"Caja";
"19218";"1";"Si";
"19219";"1";"Bolsa";
"19220";"1";"Caja";
"19221";"1";"No";
"19222";"1";"No";
"19223";"1";"Frasco";
"19224";"1";"Caja";
"19225";"1";"No";
"19226";"1";"No";
"19227";"1";"Caja";
"19228";"1";"No";
"19229";"1";"Frasco";
"19230";"1";"Caja";
"19231";"1";"Frasco";
"19232";"1";"Si";
"19233";"1";"No";
"19234";"1";"No";
"19235";"1";"Caja";
"19236";"1";"Caja";
"19237";"1";"Frasco";
"19238";"1";"No";
"19239";"1";"Si";
"19240";"1";"No";
"19241";"1";"Frasco";
"19242";"1";"Tarro";
"19243";"1";"Frasco";
"19244";"1";"No";
"19245";"1";"No";
"19246";"1";"No";
"19247";"1";"Frasco";
"19248";"1";"Caja";
"19249";"1";"No";
"19250";"1";"Frasco";
"19251";"1";"No";
"19252";"1";"No";
"19253";"1";"Caja";
"19254";"1";"Frasco";
"19255";"1";"Si";
"19256";"1";"No";
"19257";"1";"Caja";
"19258";"1";"No";
"19259";"1";"Frasco";
"19260";"1";"Tubo";
"19261";"1";"No";
"19262";"1";"No";
"19263";"1";"Frasco";
"19264";"1";"Si";
"19265";"1";"Frasco";
"19266";"1";"No";
"19267";"1";"Frasco";
"19268";"1";"No";
"19269";"1";"Caja";
"19270";"1";"Si";
"19271";"1";"Caja";
"19272";"1";"Frasco";
"19273";"1";"No";
"19274";"1";"No";
"19275";"1";"Caja";
"19276";"1";"Si";
"19277";"1";"Frasco";
"19278";"1";"Frasco";
"19279";"1";"No";
"19280";"1";"No";
"19281";"1";"Caja";
"19282";"1";"Si";
"19283";"1";"Frasco";
"19284";"1";"Frasco";
"19285";"1";"No";
"19286";"1";"No";
"19287";"1";"Caja";
"19288";"1";"Si";
"19289";"1";"Frasco";
"19290";"1";"Frasco";
"19291";"1";"No";
"19292";"1";"No";
"19293";"1";"Caja";
"19294";"1";"Si";
"19295";"1";"Frasco";
"19296";"1";"Frasco";
"19297";"1";"No";
"19298";"1";"No";
"19299";"1";"Caja";
"19300";"1";"24 Tabletas";
"19301";"1";"No";
"19302";"1";"Frasco";
"19303";"1";"No";
"19304";"1";"Frasco";
"19305";"1";"No";
"19306";"1";"Caja";
"19307";"1";"No";
"19308";"1";"Frasco";
"19309";"1";"No";
"19310";"1";"Frasco";
"19311";"1";"No";
"19312";"1";"Caja";
"19313";"1";"Si";
"19314";"1";"Frasco";
"19315";"1";"Frasco";
"19316";"1";"No";
"19317";"1";"No";
"19318";"1";"Caja";
"19319";"1";"Si";
"19320";"1";"Frasco";
"19321";"1";"No";
"19322";"1";"Frasco";
"19323";"1";"No";
"19324";"1";"Caja";
"19325";"1";"Frasco";
"19326";"1";"Frasco";
"19327";"1";"Si";
"19328";"1";"No";
"19329";"1";"No";
"19330";"1";"Tubo";
"19331";"1";"Frasco";
"19332";"1";"No";
"19333";"1";"No";
